timesteps,modified_simple_model_example.is_valid[N/A],modified_simple_model_example.energy_usage[Sm3/cd],modified_simple_model_example.energy_usage_cumulative[Sm3 (cd)],modified_simple_model_example.power[MW (sd)],modified_simple_model_example.power_cumulative[GWh (cd)],modified_simple_model_example.co2.rate[t/cd],modified_simple_model_example.co2.cumulative[t (cd)],modified_simple_model_example.hydrocarbon_export_rate[Sm3/cd],modified_simple_model_example.power_electrical[MW (sd)],modified_simple_model_example.power_electrical_cumulative[GWh (cd)],modified_simple_model_example.power_mechanical[MW (sd)],modified_simple_model_example.power_mechanical_cumulative[GWh (cd)],Installation A.is_valid[N/A],Installation A.energy_usage[Sm3/cd],Installation A.energy_usage_cumulative[Sm3 (cd)],Installation A.power[MW (sd)],Installation A.power_cumulative[GWh (cd)],Installation A.co2.rate[t/cd],Installation A.co2.cumulative[t (cd)],Installation A.hydrocarbon_export_rate[Sm3/cd],Installation A.power_electrical[MW (sd)],Installation A.power_electrical_cumulative[GWh (cd)],Installation A.power_mechanical[MW (sd)],Installation A.power_mechanical_cumulative[GWh (cd)],Installation A.regularity[N/A],Generator set A.is_valid[N/A],Generator set A.energy_usage[Sm3/cd],Generator set A.energy_usage_cumulative[Sm3 (cd)],Generator set A.power[MW (sd)],Generator set A.power_cumulative[GWh (cd)],Generator set A.co2.rate[t/cd],Generator set A.co2.cumulative[t (cd)],Generator set A.power_capacity_margin[MW (sd)],Gas injection compressor.is_valid[N/A],Gas injection compressor.energy_usage[MW (sd)],Gas injection compressor.energy_usage_cumulative[MWd (cd)],Gas injection compressor.power[MW (sd)],Gas injection compressor.power_cumulative[GWh (cd)],Gas injection compressor.recirculation_loss[MW (sd)],Gas injection compressor.rate_exceeds_maximum[N/A],Produced water reinjection pump.is_valid[N/A],Produced water reinjection pump.energy_usage[MW (sd)],Produced water reinjection pump.energy_usage_cumulative[MWd (cd)],Produced water reinjection pump.power[MW (sd)],Produced water reinjection pump.power_cumulative[GWh (cd)],Produced water reinjection pump.inlet_liquid_rate_m3_per_day[Sm3/sd],Produced water reinjection pump.inlet_pressure_bar[bara],Produced water reinjection pump.outlet_pressure_bar[bara],Produced water reinjection pump.operational_head[J/kg],Base production load.is_valid[N/A],Base production load.energy_usage[MW (sd)],Base production load.energy_usage_cumulative[MWd (cd)],Base production load.power[MW (sd)],Base production load.power_cumulative[GWh (cd)],Flare.is_valid[N/A],Flare.energy_usage[Sm3/cd],Flare.energy_usage_cumulative[Sm3 (cd)],Flare.co2.rate[t/cd],Flare.co2.cumulative[t (cd)],Sea water injection pump.is_valid[N/A],Sea water injection pump.energy_usage[MW (sd)],Sea water injection pump.energy_usage_cumulative[MWd (cd)],Sea water injection pump.power[MW (sd)],Sea water injection pump.power_cumulative[GWh (cd)]
2015-11-01 01:00:00,1,        112090.00000,      37438060.00000,            15.90000,           127.45440,           245.47710,         81989.35000,         20000.00000,            15.90000,           127.45440,             0.00000,             0.00000,1,        112090.00000,      37438060.00000,            15.90000,           127.45440,           245.47710,         81989.35000,         20000.00000,            15.90000,           127.45440,             0.00000,             0.00000,             1.00000,1,        105090.00000,      35100060.00000,            15.90000,           127.45440,           230.14710,         76869.13000,            84.10000,1,             4.10000,          1369.40000,             4.10000,            32.86560,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,          3941.20000,            11.80000,            94.58880,1,          7000.00000,       2338000.00000,            15.33000,          5120.22000,1,             0.00000,             0.00000,             0.00000,             0.00000
2015-12-01 01:00:00,1,        112090.00000,      40912850.00000,            15.90000,           139.28400,           245.47710,         89599.14000,         20000.00000,            15.90000,           139.28400,             0.00000,             0.00000,1,        112090.00000,      40912850.00000,            15.90000,           139.28400,           245.47710,         89599.14000,         20000.00000,            15.90000,           139.28400,             0.00000,             0.00000,             1.00000,1,        105090.00000,      38357850.00000,            15.90000,           139.28400,           230.14710,         84003.69000,            84.10000,1,             4.10000,          1496.50000,             4.10000,            35.91600,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,          4307.00000,            11.80000,           103.36800,1,          7000.00000,       2555000.00000,            15.33000,          5595.45000,1,             0.00000,             0.00000,             0.00000,             0.00000
2016-01-01 01:00:00,1,        112090.00000,      44387640.00000,            15.90000,           151.11360,           245.47710,         97208.93000,         20000.00000,            15.90000,           151.11360,             0.00000,             0.00000,1,        112090.00000,      44387640.00000,            15.90000,           151.11360,           245.47710,         97208.93000,         20000.00000,            15.90000,           151.11360,             0.00000,             0.00000,             1.00000,1,        105090.00000,      41615640.00000,            15.90000,           151.11360,           230.14710,         91138.25000,            84.10000,1,             4.10000,          1623.60000,             4.10000,            38.96640,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,          4672.80000,            11.80000,           112.14720,1,          7000.00000,       2772000.00000,            15.33000,          6070.68000,1,             0.00000,             0.00000,             0.00000,             0.00000
2016-02-01 01:00:00,1,        112090.00000,      47521490.00000,            15.90000,           161.78250,           245.47710,        104072.10000,         20000.00000,            15.90000,           161.78250,             0.00000,             0.00000,1,        112090.00000,      47521490.00000,            15.90000,           161.78250,           245.47710,        104072.10000,         20000.00000,            15.90000,           161.78250,             0.00000,             0.00000,             1.00000,1,        105090.00000,      44553781.00000,            15.90000,           161.78250,           230.14710,         97572.78000,            84.10000,1,             4.10000,          1738.22900,             4.10000,            41.71750,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,          5002.70800,            11.80000,           120.06500,1,          7000.00000,       2967708.00000,            15.33000,          6499.28100,1,             0.00000,             0.00000,             0.00000,             0.00000
2016-02-29 00:00:00,1,        112090.00000,      50996280.00000,            15.90000,           173.61210,           245.47710,        111681.90000,         20000.00000,            15.90000,           173.61210,             0.00000,             0.00000,1,        112090.00000,      50996280.00000,            15.90000,           173.61210,           245.47710,        111681.90000,         20000.00000,            15.90000,           173.61210,             0.00000,             0.00000,             1.00000,1,        105090.00000,      47811571.00000,            15.90000,           173.61210,           230.14710,        104707.30000,            84.10000,1,             4.10000,          1865.32900,             4.10000,            44.76790,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,          5368.50800,            11.80000,           128.84420,1,          7000.00000,       3184708.00000,            15.33000,          6974.51100,1,             0.00000,             0.00000,             0.00000,             0.00000
2016-03-31 00:00:00,1,        112090.00000,      54358980.00000,            15.90000,           185.06010,           245.47710,        119046.20000,         20000.00000,            15.90000,           185.06010,             0.00000,             0.00000,1,        112090.00000,      54358980.00000,            15.90000,           185.06010,           245.47710,        119046.20000,         20000.00000,            15.90000,           185.06010,             0.00000,             0.00000,             1.00000,1,        105090.00000,      50964271.00000,            15.90000,           185.06010,           230.14710,        111611.80000,            84.10000,1,             4.10000,          1988.32900,             4.10000,            47.71990,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,          5722.50800,            11.80000,           137.34020,1,          7000.00000,       3394708.00000,            15.33000,          7434.41100,1,             0.00000,             0.00000,             0.00000,             0.00000
2016-04-30 00:00:00,1,        112090.00000,      57833770.00000,            15.90000,           196.88970,           245.47710,        126656.00000,         20000.00000,            15.90000,           196.88970,             0.00000,             0.00000,1,        112090.00000,      57833770.00000,            15.90000,           196.88970,           245.47710,        126656.00000,         20000.00000,            15.90000,           196.88970,             0.00000,             0.00000,             1.00000,1,        105090.00000,      54222061.00000,            15.90000,           196.88970,           230.14710,        118746.30000,            84.10000,1,             4.10000,          2115.42900,             4.10000,            50.77030,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,          6088.30800,            11.80000,           146.11940,1,          7000.00000,       3611708.00000,            15.33000,          7909.64100,1,             0.00000,             0.00000,             0.00000,             0.00000
2016-05-31 00:00:00,1,        112090.00000,      61196470.00000,            15.90000,           208.33770,           245.47710,        134020.30000,         20000.00000,            15.90000,           208.33770,             0.00000,             0.00000,1,        112090.00000,      61196470.00000,            15.90000,           208.33770,           245.47710,        134020.30000,         20000.00000,            15.90000,           208.33770,             0.00000,             0.00000,             1.00000,1,        105090.00000,      57374761.00000,            15.90000,           208.33770,           230.14710,        125650.70000,            84.10000,1,             4.10000,          2238.42900,             4.10000,            53.72230,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,          6442.30800,            11.80000,           154.61540,1,          7000.00000,       3821708.00000,            15.33000,          8369.54100,1,             0.00000,             0.00000,             0.00000,             0.00000
2016-06-30 00:00:00,1,        112090.00000,      64671260.00000,            15.90000,           220.16730,           245.47710,        141630.10000,         20000.00000,            15.90000,           220.16730,             0.00000,             0.00000,1,        112090.00000,      64671260.00000,            15.90000,           220.16730,           245.47710,        141630.10000,         20000.00000,            15.90000,           220.16730,             0.00000,             0.00000,             1.00000,1,        105090.00000,      60632551.00000,            15.90000,           220.16730,           230.14710,        132785.30000,            84.10000,1,             4.10000,          2365.52900,             4.10000,            56.77270,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,          6808.10800,            11.80000,           163.39460,1,          7000.00000,       4038708.00000,            15.33000,          8844.77100,1,             0.00000,             0.00000,             0.00000,             0.00000
2016-07-31 00:00:00,1,        112090.00000,      68146050.00000,            15.90000,           231.99690,           245.47710,        149239.80000,         20000.00000,            15.90000,           231.99690,             0.00000,             0.00000,1,        112090.00000,      68146050.00000,            15.90000,           231.99690,           245.47710,        149239.80000,         20000.00000,            15.90000,           231.99690,             0.00000,             0.00000,             1.00000,1,        105090.00000,      63890341.00000,            15.90000,           231.99690,           230.14710,        139919.80000,            84.10000,1,             4.10000,          2492.62900,             4.10000,            59.82310,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,          7173.90800,            11.80000,           172.17380,1,          7000.00000,       4255708.00000,            15.33000,          9320.00100,1,             0.00000,             0.00000,             0.00000,             0.00000
2016-08-31 00:00:00,1,        112090.00000,      71508750.00000,            15.90000,           243.44490,           245.47710,        156604.20000,         20000.00000,            15.90000,           243.44490,             0.00000,             0.00000,1,        112090.00000,      71508750.00000,            15.90000,           243.44490,           245.47710,        156604.20000,         20000.00000,            15.90000,           243.44490,             0.00000,             0.00000,             1.00000,1,        105090.00000,      67043041.00000,            15.90000,           243.44490,           230.14710,        146824.30000,            84.10000,1,             4.10000,          2615.62900,             4.10000,            62.77510,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,          7527.90800,            11.80000,           180.66980,1,          7000.00000,       4465708.00000,            15.33000,          9779.90100,1,             0.00000,             0.00000,             0.00000,             0.00000
2016-09-30 00:00:00,1,        112090.00000,      74988210.00000,            15.90000,           255.29040,           245.47710,        164224.20000,         20000.00000,            15.90000,           255.29040,             0.00000,             0.00000,1,        112090.00000,      74988210.00000,            15.90000,           255.29040,           245.47710,        164224.20000,         20000.00000,            15.90000,           255.29040,             0.00000,             0.00000,             1.00000,1,        105090.00000,      70305210.00000,            15.90000,           255.29040,           230.14710,        153968.40000,            84.10000,1,             4.10000,          2742.90000,             4.10000,            65.82960,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,          7894.20000,            11.80000,           189.46080,1,          7000.00000,       4683000.00000,            15.33000,         10255.77000,1,             0.00000,             0.00000,             0.00000,             0.00000
2016-10-31 01:00:00,1,        112090.00000,      78350910.00000,            15.90000,           266.73840,           245.47710,        171588.50000,         19999.99000,            15.90000,           266.73840,             0.00000,             0.00000,1,        112090.00000,      78350910.00000,            15.90000,           266.73840,           245.47710,        171588.50000,         19999.99000,            15.90000,           266.73840,             0.00000,             0.00000,             1.00000,1,        105090.00000,      73457910.00000,            15.90000,           266.73840,           230.14710,        160872.80000,            84.10000,1,             4.10000,          2865.90000,             4.10000,            68.78160,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,          8248.20000,            11.80000,           197.95680,1,          7000.00000,       4893000.00000,            15.33000,         10715.67000,1,             0.00000,             0.00000,             0.00000,             0.00000
2016-11-30 01:00:00,1,        112090.00000,      81825700.00000,            15.90000,           278.56800,           245.47710,        179198.30000,         20000.00000,            15.90000,           278.56800,             0.00000,             0.00000,1,        112090.00000,      81825700.00000,            15.90000,           278.56800,           245.47710,        179198.30000,         20000.00000,            15.90000,           278.56800,             0.00000,             0.00000,             1.00000,1,        105090.00000,      76715700.00000,            15.90000,           278.56800,           230.14710,        168007.40000,            84.10000,1,             4.10000,          2993.00000,             4.10000,            71.83200,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,          8614.00000,            11.80000,           206.73600,1,          7000.00000,       5110000.00000,            15.33000,         11190.90000,1,             0.00000,             0.00000,             0.00000,             0.00000
2016-12-31 01:00:00,1,        112090.00000,      85300490.00000,            15.90000,           290.39760,           245.47710,        186808.10000,         20000.00000,            15.90000,           290.39760,             0.00000,             0.00000,1,        112090.00000,      85300490.00000,            15.90000,           290.39760,           245.47710,        186808.10000,         20000.00000,            15.90000,           290.39760,             0.00000,             0.00000,             1.00000,1,        105090.00000,      79973490.00000,            15.90000,           290.39760,           230.14710,        175141.90000,            84.10000,1,             4.10000,          3120.10000,             4.10000,            74.88240,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,          8979.80000,            11.80000,           215.51520,1,          7000.00000,       5327000.00000,            15.33000,         11666.13000,1,             0.00000,             0.00000,             0.00000,             0.00000
2017-01-31 01:00:00,1,        112090.00000,      88434340.00000,            15.90000,           301.06650,           245.47710,        193671.20000,         19999.77000,            15.90000,           301.06650,             0.00000,             0.00000,1,        112090.00000,      88434340.00000,            15.90000,           301.06650,           245.47710,        193671.20000,         19999.77000,            15.90000,           301.06650,             0.00000,             0.00000,             1.00000,1,        105090.00000,      82911631.00000,            15.90000,           301.06650,           230.14710,        181576.50000,            84.10000,1,             4.10000,          3234.72900,             4.10000,            77.63350,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,          9309.70800,            11.80000,           223.43300,1,          7000.00000,       5522708.00000,            15.33000,         12094.73000,1,             0.00000,             0.00000,             0.00000,             0.00000
2017-02-28 00:00:00,1,        112090.00000,      91909130.00000,            15.90000,           312.89610,           245.47710,        201281.00000,         20000.00000,            15.90000,           312.89610,             0.00000,             0.00000,1,        112090.00000,      91909130.00000,            15.90000,           312.89610,           245.47710,        201281.00000,         20000.00000,            15.90000,           312.89610,             0.00000,             0.00000,             1.00000,1,        105090.00000,      86169421.00000,            15.90000,           312.89610,           230.14710,        188711.00000,            84.10000,1,             4.10000,          3361.82900,             4.10000,            80.68390,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,          9675.50800,            11.80000,           232.21220,1,          7000.00000,       5739708.00000,            15.33000,         12569.96000,1,             0.00000,             0.00000,             0.00000,             0.00000
2017-03-31 00:00:00,1,        112090.00000,      95271830.00000,            15.90000,           324.34410,           245.47710,        208645.30000,         19999.99000,            15.90000,           324.34410,             0.00000,             0.00000,1,        112090.00000,      95271830.00000,            15.90000,           324.34410,           245.47710,        208645.30000,         19999.99000,            15.90000,           324.34410,             0.00000,             0.00000,             1.00000,1,        105090.00000,      89322121.00000,            15.90000,           324.34410,           230.14710,        195615.40000,            84.10000,1,             4.10000,          3484.82900,             4.10000,            83.63590,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,         10029.51000,            11.80000,           240.70820,1,          7000.00000,       5949708.00000,            15.33000,         13029.86000,1,             0.00000,             0.00000,             0.00000,             0.00000
2017-04-30 00:00:00,1,        112090.00000,      98746620.00000,            15.90000,           336.17370,           245.47710,        216255.10000,         20000.00000,            15.90000,           336.17370,             0.00000,             0.00000,1,        112090.00000,      98746620.00000,            15.90000,           336.17370,           245.47710,        216255.10000,         20000.00000,            15.90000,           336.17370,             0.00000,             0.00000,             1.00000,1,        105090.00000,      92579911.00000,            15.90000,           336.17370,           230.14710,        202750.00000,            84.10000,1,             4.10000,          3611.92900,             4.10000,            86.68630,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,         10395.31000,            11.80000,           249.48740,1,          7000.00000,       6166708.00000,            15.33000,         13505.09000,1,             0.00000,             0.00000,             0.00000,             0.00000
